ID,longitude,latitude,candidate
423,-97.14169373847292,32.897067738698794,trump
423,-97.13963811585468,32.8948460011936,trump
423,-97.12583287768722,32.90284175239906,trump
423,-97.15307874189111,32.881503486779884,trump
423,-97.14033745740774,32.88614019476552,trump
423,-97.13763270211177,32.88216013141933,trump
423,-97.12776360897543,32.89565861919606,trump
423,-97.12882158036594,32.900097525766206,trump
423,-97.13047991115609,32.89331024035254,trump
423,-97.13206023097705,32.9103429515359,trump
423,-97.12538243229113,32.90503480809386,trump
423,-97.14794996440442,32.88287047791261,trump
423,-97.14083677258569,32.8868795150947,trump
423,-97.12544422459347,32.89750849008854,trump
423,-97.12935754463807,32.90060633947578,trump
423,-97.13560901755463,32.908875368692556,trump
423,-97.14482441663789,32.88570170880624,trump
423,-97.14149620864737,32.899109778670734,trump
423,-97.13973940397865,32.88982239437669,trump
423,-97.13834047084833,32.898571080741625,trump
423,-97.14741468605627,32.890234942251496,trump
424,-97.22323677675527,32.85798389478412,trump
424,-97.22497192485,32.85149002393372,trump
424,-97.21984464892667,32.8587871928449,trump
424,-97.22335380286404,32.85093246526195,trump
424,-97.21874615097481,32.854311221505,trump
424,-97.22465399871311,32.85901842977748,trump
424,-97.2260560812605,32.85263525674382,trump
424,-97.22049859135512,32.845736531238074,trump
424,-97.22456766176056,32.851543373951785,trump
424,-97.21919057938796,32.8479487500028,trump
424,-97.21680032654528,32.856630719986626,trump
424,-97.22189671116928,32.85038229758375,trump
424,-97.21822216465979,32.85877997609497,trump
424,-97.21275901187981,32.8546652422853,trump
424,-97.22156122532468,32.84985807745135,trump
424,-97.22265876126784,32.85628633991019,trump
424,-97.21882659000768,32.84384725441498,trump
424,-97.21941850707015,32.85251026639793,trump
424,-97.22306642937164,32.84680051464279,trump
424,-97.21565576083458,32.853718341834934,trump
424,-97.21651404388729,32.859838589174615,trump
424,-97.22337688162457,32.85070078068702,trump
424,-97.21509162536152,32.845299790892355,trump
424,-97.22660933695911,32.85472344614191,trump
424,-97.22520331618787,32.854755620282944,trump
424,-97.22543812207579,32.85837612450274,trump
424,-97.21375900998832,32.85242986046994,trump
424,-97.22241851715032,32.857715717782185,trump
424,-97.21262445310953,32.85856243865224,trump
424,-97.21492192825477,32.854779911502064,trump
424,-97.22398665977528,32.85339817336172,trump
424,-97.22412585856877,32.85468647363768,trump
424,-97.21852086780414,32.850056599930575,trump
424,-97.21896186900659,32.853619973876555,trump
424,-97.2193771345681,32.8453061725833,trump
424,-97.22075351639114,32.852859007411226,trump
424,-97.21511768863363,32.85841853107055,trump
424,-97.21975218255973,32.857479586839844,trump
424,-97.21461980147207,32.85444022148985,trump
424,-97.22177636141048,32.84696804291334,trump
425,-97.22644174621477,32.81626889886367,trump
425,-97.2327469011054,32.81970021496858,trump
425,-97.23263835587963,32.81865183558088,trump
425,-97.23074645783974,32.81115651555221,trump
425,-97.23192425013099,32.81102710234993,trump
425,-97.23388268889794,32.81193113172795,trump
425,-97.2388309940415,32.8117492705095,trump
425,-97.24415842552165,32.81102627130324,trump
425,-97.2383022513313,32.809973521735415,trump
425,-97.2262889668852,32.817659417795134,trump
425,-97.22624470558068,32.819507110884764,trump
425,-97.22876635737913,32.81918924623914,trump
425,-97.22965686602156,32.82233858498435,trump
425,-97.22680715683394,32.81046412272034,trump
425,-97.22859848533928,32.81889299296972,trump
425,-97.22521751582542,32.814773597829706,trump
425,-97.22612826716838,32.819252466128454,trump
425,-97.23210757401752,32.80934337214973,trump
426,-97.21897986357762,32.82413095631123,trump
426,-97.20953118283857,32.828986111522546,trump
426,-97.21430601567256,32.83023729634952,trump
426,-97.21734865375839,32.82504660898142,trump
426,-97.22074964947888,32.83056791612143,trump
426,-97.21554938182528,32.82984658120709,trump
426,-97.208975796981,32.82626699519479,trump
426,-97.22638008160826,32.83368920289653,trump
426,-97.21311075906978,32.83246167907048,trump
426,-97.21200181161217,32.82484753190116,trump
426,-97.22079461917708,32.82742821680914,trump
426,-97.20696211614339,32.82592816707854,trump
427,-97.14911761922887,32.83127666524797,trump
427,-97.15289968414397,32.827950753109924,trump
427,-97.148393328937,32.83701501587012,trump
427,-97.14789169694713,32.83229054060793,trump
427,-97.15227930652246,32.83190265164755,trump
427,-97.15394480874556,32.82731655125979,trump
427,-97.15093614840892,32.82756510739289,trump
427,-97.1483297973461,32.83040040049865,trump
427,-97.15348190896886,32.82363034508579,trump
427,-97.14958649661207,32.83376637793992,trump
427,-97.1559590192764,32.82928062230083,trump
427,-97.14941383986137,32.83826766903388,trump
427,-97.15196018349998,32.83537148824673,trump
427,-97.15011576829916,32.830900131426695,trump
427,-97.14267232424987,32.83569688329806,trump
427,-97.14326099143811,32.83031412268565,trump
427,-97.14398142014225,32.83132351951343,trump
427,-97.14914171593165,32.83731912589469,trump
427,-97.15234222251907,32.82667540252808,trump
427,-97.14243296647184,32.830914291558976,trump
427,-97.14957164208401,32.824407922482095,trump
427,-97.15405209406502,32.83705032301746,trump
427,-97.14549233738516,32.8298656272908,trump
427,-97.1494039059982,32.835065998304515,trump
427,-97.14889712110745,32.82905090944186,trump
427,-97.15102888871226,32.822422463708335,trump
427,-97.1470454881826,32.835736565336134,trump
427,-97.14733637648648,32.8362708657425,trump
427,-97.15092036248156,32.82913364731382,trump
428,-97.07697732041466,32.833609227537785,trump
428,-97.07813420255955,32.82967524692182,trump
428,-97.07853500807043,32.82545448339127,trump
428,-97.07344242917509,32.83540870170661,trump
428,-97.07913539857233,32.82858114967033,trump
428,-97.07974874234698,32.82970969903049,trump
428,-97.07482511497975,32.83622205238814,trump
428,-97.07910239023765,32.830624473688594,trump
428,-97.07536302041754,32.83033716646115,trump
428,-97.07071054696748,32.83076355742375,trump
428,-97.08123088014875,32.83503378073308,trump
428,-97.0801406999291,32.82895011358737,trump
428,-97.0710038579772,32.828706956018955,trump
428,-97.07456026357131,32.83659573982588,trump
428,-97.0798623197362,32.82544722494356,trump
428,-97.07370608429257,32.83645440163592,trump
428,-97.07571978875104,32.83708159620219,trump
428,-97.07466428636523,32.835538639341934,trump
428,-97.07643223683196,32.82669529801778,trump
428,-97.07459436670928,32.822688399841674,trump
428,-97.07231733676511,32.83503973106576,trump
428,-97.07776501385527,32.82402734598541,trump
428,-97.08058015937362,32.83487808318002,trump
428,-97.07795484217515,32.830605353186705,trump
428,-97.08157356111,32.83158266797473,trump
428,-97.08129203605111,32.8226640462331,trump
428,-97.08141146311425,32.837004777066596,trump
428,-97.07077811747314,32.834944738244275,trump
429,-97.1636396188411,32.87372224911073,trump
429,-97.1648355273322,32.861873210898395,trump
429,-97.1623497628806,32.86087577083078,trump
429,-97.16645428055949,32.86796893196526,trump
429,-97.16811486331692,32.865757737378075,trump
429,-97.1709483118337,32.86456745434308,trump
429,-97.1625097040853,32.86693684259935,trump
429,-97.16212791550961,32.869085742002014,trump
429,-97.16801713273618,32.86252311500781,trump
429,-97.16919660568244,32.86639270184668,trump
429,-97.17169220207388,32.86081963081334,trump
429,-97.16629449680931,32.8621370322572,trump
429,-97.1624767929044,32.86521898575759,trump
429,-97.15982426625752,32.86908303055501,trump
429,-97.16682301094917,32.870319968197805,trump
429,-97.17078917855176,32.866018635025966,trump
429,-97.16148140663789,32.87000066234464,trump
429,-97.16446392447241,32.87152920666223,trump
429,-97.16244909682935,32.86881139991342,trump
429,-97.17065641900153,32.86137093445021,trump
429,-97.164478298962507,32.86844737428407,trump
429,-97.1600960789573,32.86945190752103,trump
429,-97.1652681929002,32.86653714264066,trump
429,-97.16694845538001,32.86547924390226,trump
430,-97.15724782753232,32.908331590593804,trump
430,-97.1782513077574,32.90891299769544,trump
430,-97.16990420720607,32.913595509067946,trump
430,-97.14706022505355,32.90530022038419,trump
430,-97.16853843807931,32.917026999128844,trump
430,-97.17496229283131,32.917828555599556,trump
430,-97.15106360274218,32.9027277240793,trump
430,-97.1862225346938,32.90706651559992,trump
430,-97.17523121701129,32.905650520026434,trump
430,-97.14360945968154,32.91772673788929,trump
430,-97.13707235762293,32.90975239499141,trump
430,-97.14351019434878,32.90944086772076,trump
430,-97.15761345794229,32.910130671188895,trump
430,-97.15225433304788,32.91339869154808,trump
430,-97.17047075666116,32.91914615387131,trump
430,-97.14286516843556,32.91254048156397,trump
430,-97.16664012989953,32.90314756931279,trump
430,-97.17385400107064,32.92011746548255,trump
430,-97.1570273958571,32.91785011362061,trump
430,-97.16246077546026,32.90892278814396,trump
430,-97.1636678685225,32.9160952772894,trump
430,-97.13299973251851,32.913363776902905,trump
430,-97.14524128082425,32.90582847012853,trump
430,-97.17613168537385,32.90694033711747,trump
430,-97.14722413243962,32.909126268641515,trump
430,-97.17433735073739,32.908353064774545,trump
430,-97.1444568026058,32.90658001411699,trump
430,-97.1519314484551,32.91060206366993,trump
430,-97.17617522206227,32.90632150722432,trump
430,-97.16010997208788,32.90114968025433,trump
430,-97.18304176441556,32.90609374978916,trump
430,-97.14501276134347,32.90138527119823,trump
430,-97.17450696398936,32.911968103681396,trump
430,-97.1718327373508,32.91036988647171,trump
430,-97.17601286587413,32.91203407199854,trump
430,-97.18271513281994,32.90992863459875,trump
430,-97.16896775338763,32.91830298760515,trump
430,-97.14454977993657,32.90498510936129,trump
430,-97.16684165005316,32.91183031976287,trump
430,-97.17193395945111,32.9068801059264,trump
430,-97.1555656334322,32.90151536660245,trump
430,-97.14723678239625,32.91748400698157,trump
430,-97.14267329296177,32.91306734122176,trump
430,-97.14827726331899,32.90866806403987,trump
430,-97.14786483247094,32.90640933397543,trump
430,-97.15612903921395,32.90342594255853,trump
430,-97.148225028513,32.90804918117273,trump
430,-97.15228714441001,32.91447341259667,trump
430,-97.16110498339017,32.90157638950215,trump
430,-97.17961802533587,32.90474534497951,trump
430,-97.16298377276912,32.920805593854354,trump
430,-97.15870546938518,32.913375001824846,trump
430,-97.17298274889477,32.91041544171656,trump
430,-97.17935488517331,32.910670792398335,trump
430,-97.15210980651054,32.91184829500318,trump
430,-97.16530249311519,32.908480845856644,trump
430,-97.14061124384698,32.90692484257358,trump
430,-97.17406926129472,32.90743165381872,trump
430,-97.14716897053943,32.90271569754657,trump
430,-97.15898390055172,32.913549142472085,trump
430,-97.1800624347656,32.91008439805814,trump
430,-97.16875882544295,32.922107513266084,trump
430,-97.1621111848932,32.91871439463526,trump
430,-97.17380992144642,32.91181318340648,trump
430,-97.15370843104033,32.91258376789759,trump
430,-97.17096750851029,32.915641184237444,trump
430,-97.15347655264218,32.90774775891171,trump
430,-97.15546215525406,32.915907452574054,trump
430,-97.16674624613022,32.91603142862259,trump
430,-97.16113748149549,32.91230366322137,trump
430,-97.1532062162373,32.910381663503216,trump
430,-97.16204270853419,32.90849914441689,trump
430,-97.17012630919398,32.916696796179515,trump
430,-97.1435912685191,32.91754123751539,trump
430,-97.1409140258347,32.90348661208949,trump
430,-97.18034174399223,32.90914263979489,trump
430,-97.18308583194282,32.90773863954727,trump
430,-97.17550381093444,32.91124324054051,trump
430,-97.1595352959031,32.90818671829496,trump
430,-97.14860944061573,32.905192257648906,trump
430,-97.1669234521506,32.90674229193668,trump
430,-97.15722880695866,32.91623672921847,trump
430,-97.14990159608661,32.91165715576394,trump
431,-97.25703274587988,32.86073893974859,trump
431,-97.26515001938893,32.86415598520052,trump
431,-97.25839444750783,32.8646731152155,trump
431,-97.24097742704929,32.86740978832653,trump
431,-97.271045312468,32.86160061142502,trump
431,-97.24543547719365,32.861404413752346,trump
431,-97.252375036741185,32.86244926629193,trump
431,-97.2539010520686,32.86384190169336,trump
431,-97.25454229296754,32.86369283422842,trump
431,-97.26052464308616,32.866055627321806,trump
431,-97.26993559878781,32.86862962273428,trump
431,-97.25604519388344,32.865126852495884,trump
431,-97.27038757052729,32.862889646299344,trump
431,-97.26055595975242,32.86252307022456,trump
431,-97.24644192442508,32.866502646055714,trump
431,-97.25420859065376,32.867314407982576,trump
431,-97.250287261169,32.86659513789,trump
431,-97.2636949935148,32.86347817065365,trump
431,-97.27233143382696,32.86613494691155,trump
431,-97.2479286829735,32.866322085075225,trump
431,-97.24948180287251,32.86274274746741,trump
431,-97.25120001250892,32.861981105445075,trump
431,-97.26005599309111,32.86268983711517,trump
431,-97.2521758351896,32.86113072521824,trump
431,-97.25005807410713,32.861268881629584,trump
431,-97.26438024429227,32.866987286236686,trump
431,-97.23858836363254,32.865094214719704,trump
431,-97.25749065163582,32.86700177526449,trump
431,-97.25563093337225,32.86290248498315,trump
431,-97.25170412020748,32.86097886521704,trump
431,-97.26994038558948,32.86274725959809,trump
431,-97.25258360742737,32.862658351490694,trump
431,-97.2704908641014,32.862783665505674,trump
431,-97.26417897810963,32.8666037087017,trump
431,-97.24178704272323,32.863094045670636,trump
431,-97.2419947869505,32.86495534117783,trump
431,-97.24391670065835,32.86097440789718,trump
431,-97.27191510255855,32.86355235386332,trump
431,-97.26692602799585,32.86670132383783,trump
431,-97.26702436513635,32.86223268957687,trump
431,-97.25495174620019,32.86577405589975,trump
432,-97.19857273092035,32.85382189240134,trump
432,-97.20830376315547,32.85945992248474,trump
432,-97.20202967465391,32.8542576719677,trump
432,-97.21376497971899,32.84338317322997,trump
432,-97.19668645259945,32.84367903660957,trump
432,-97.20634200030759,32.85803764234619,trump
432,-97.19758573467779,32.85617306018016,trump
432,-97.2080803630007,32.85932598130645,trump
432,-97.20277423973786,32.855947413753036,trump
432,-97.19585885616156,32.860226851218485,trump
432,-97.19962097152124,32.845733820535195,trump
432,-97.20856397381638,32.86158367955283,trump
432,-97.2065005812052,32.851821618849826,trump
432,-97.19491051920792,32.84779308526434,trump
432,-97.2026020622314,32.85535081176154,trump
432,-97.21377923895895,32.845601975541705,trump
432,-97.20672380666564,32.86107041123702,trump
432,-97.20147414920997,32.847986034592864,trump
432,-97.203689482177,32.854498654434856,trump
432,-97.21346032535787,32.851797600850276,trump
432,-97.21229667285576,32.85368471962062,trump
432,-97.20532430118278,32.85013554627258,trump
432,-97.19834270345294,32.855671505141004,trump
432,-97.19952035853133,32.84982319150145,trump
432,-97.20515108821412,32.845702100928825,trump
432,-97.20167967680344,32.84780195920985,trump
432,-97.20677509784196,32.84354577357252,trump
432,-97.21160691913215,32.84292397846834,trump
432,-97.20172917240532,32.8521801608096,trump
432,-97.1957893345565,32.85860563353439,trump
432,-97.1976586421876,32.85531267380405,trump
432,-97.1902527216562,32.853074206365235,trump
432,-97.20286332871487,32.84268481661949,trump
432,-97.20574717526243,32.85128656701435,trump
432,-97.19644639631719,32.854655471294755,trump
432,-97.20711873259484,32.861249723262475,trump
432,-97.20785060037282,32.85598891432302,trump
432,-97.20366407547537,32.844649225666124,trump
432,-97.210487130999,32.854456335513696,trump
432,-97.2122080594014,32.85186708682041,trump
432,-97.20584287108231,32.85505321876986,trump
432,-97.20127274479626,32.8621925232621,trump
432,-97.20728402079297,32.85096904581561,trump
432,-97.19544986070953,32.85137804554745,trump
432,-97.19797478999354,32.85959993178051,trump
432,-97.20786722588406,32.851995098155726,trump
432,-97.19900754903415,32.849602754599815,trump
432,-97.20939305814275,32.85143311299162,trump
432,-97.21353668775771,32.84495692417011,trump
432,-97.21133775661536,32.851162580477784,trump
432,-97.19488673666173,32.85262034482495,trump
432,-97.21038021813914,32.85393406878634,trump
432,-97.20802608061416,32.86118322066375,trump
432,-97.20985763551677,32.84410364902582,trump
432,-97.20638618063309,32.85619146381863,trump
432,-97.194672546244945,32.85539913554242,trump
432,-97.19776195716622,32.84388687309461,trump
432,-97.2012338929992,32.846489469445544,trump
432,-97.19488462264277,32.84804821050302,trump
432,-97.19633248176825,32.84315221948783,trump
432,-97.1942626082104,32.85419575273878,trump
432,-97.20292525956918,32.8495536403022,trump
432,-97.20255924163138,32.8503570536238,trump
432,-97.19326827636992,32.85135612808744,trump
432,-97.19189144195379,32.85458131361738,trump
432,-97.20639475991216,32.84492175582713,trump
432,-97.20098218268704,32.8564861317627,trump
432,-97.21121296148091,32.85481498626064,trump
432,-97.2055480821906,32.8524199326531,trump
432,-97.20020966917461,32.845241136930916,trump
432,-97.20677386201382,32.857941795123416,trump
432,-97.21129275011143,32.84670579656692,trump
433,-97.14278787950704,32.84794201857646,trump
433,-97.13701902831068,32.84778266362681,trump
433,-97.13855957635727,32.84819322328246,trump
433,-97.13867272338541,32.85187514279114,trump
433,-97.13067718610766,32.8482703890279,trump
433,-97.14084862451664,32.851582194522535,trump
433,-97.13921528033659,32.84827164379087,trump
433,-97.12999505877116,32.84635661429148,trump
433,-97.12902721009888,32.85066814676021,trump
433,-97.13888308910312,32.84577013224348,trump
433,-97.13851319433861,32.84902060479946,trump
433,-97.14098431583969,32.849407124626794,trump
433,-97.14007102317859,32.845228396781806,trump
433,-97.12623123442226,32.845213987866934,trump
433,-97.12606123940198,32.85090612583371,trump
433,-97.12949138655311,32.84892614569569,trump
433,-97.13501111802974,32.84583243598952,trump
433,-97.1432873625304,32.844459579004535,trump
433,-97.14123429024217,32.84830157687851,trump
433,-97.13444006747632,32.85038982434161,trump
433,-97.1291179907768,32.84698241956133,trump
433,-97.14297840675772,32.849882893902524,trump
433,-97.13491306161585,32.84989987797901,trump
433,-97.14262498253977,32.84831810479024,trump
433,-97.14193447803824,32.850120868187034,trump
433,-97.12524559455893,32.84808603761131,trump
433,-97.12877172089603,32.851180711217125,trump
433,-97.12671702939159,32.85074544978058,trump
433,-97.13865885650945,32.851159254399406,trump
433,-97.13560572164037,32.84724360803951,trump
434,-97.09111408173361,32.857220665801464,trump
434,-97.0942902472836,32.86532576987931,trump
434,-97.0974122737314,32.86463490426437,trump
434,-97.08588841988542,32.86516951259204,trump
434,-97.09336282777785,32.85193821911294,trump
434,-97.09693236472934,32.864423944289406,trump
434,-97.09355866696116,32.86532909124808,trump
434,-97.09777383796178,32.864325401081025,trump
434,-97.09938584676934,32.85636112521487,trump
434,-97.09091308183677,32.859924306562,trump
434,-97.09774294031817,32.86053684808695,trump
434,-97.08622733543702,32.86469365644653,trump
434,-97.09207592856548,32.8527104314318,trump
434,-97.09926364170072,32.856130371029295,trump
434,-97.09281068037738,32.858609299746725,trump
434,-97.09242354678476,32.85355252711344,trump
434,-97.08929475055564,32.86018924388411,trump
434,-97.09632047979373,32.86059507114707,trump
434,-97.08403845370152,32.86541836017712,trump
434,-97.09459185962557,32.85622415773299,trump
434,-97.08332992721193,32.86028330973973,trump
434,-97.09663749079284,32.865589627132,trump
434,-97.09408638255509,32.85480009516678,trump
434,-97.08721043664367,32.86381805404898,trump
434,-97.08607491155213,32.86482107289137,trump
434,-97.09337733789016,32.86308843003568,trump
434,-97.08744390460988,32.86674771682413,trump
434,-97.09962102922893,32.8620522395904,trump
434,-97.0996768552304,32.85552965629171,trump
434,-97.08447347596189,32.861305252938124,trump
434,-97.08525548246352,32.86045231972771,trump
434,-97.0919635680215,32.857969097191365,trump
434,-97.09158885405033,32.85466079847051,trump
434,-97.08975359157871,32.86529627741054,trump
434,-97.09189263934921,32.85623274032189,trump
434,-97.0963036615011,32.853129025038896,trump
434,-97.0829839691261,32.85976625126134,trump
434,-97.09668371787497,32.85585944986491,trump
434,-97.09358335172112,32.86157407961607,trump
435,-97.07536249740879,32.851006074276505,trump
435,-97.07420028127154,32.84505183277835,trump
435,-97.06833436102299,32.848032908874856,trump
435,-97.06829775217672,32.84212170062275,trump
435,-97.06771634996844,32.84946831333167,trump
435,-97.07431428147672,32.848301472666684,trump
435,-97.06899246976855,32.846630080432504,trump
435,-97.07551391313321,32.83836663104572,trump
435,-97.07306749368873,32.841215219139656,trump
435,-97.06702615132187,32.84084201020352,trump
435,-97.06615991464083,32.84112236658624,trump
435,-97.06606164105482,32.843859267624886,trump
435,-97.07076219153929,32.841251645947494,trump
435,-97.08021470694396,32.844106281097126,trump
435,-97.06847626430502,32.85059315781065,trump
435,-97.0798509939656,32.84509306761103,trump
435,-97.06779961439376,32.84808006550956,trump
435,-97.07008341751349,32.83772299649765,trump
435,-97.07517713162574,32.838981352217175,trump
435,-97.0759922724676,32.84151267690198,trump
435,-97.06980148408937,32.845781962730925,trump
435,-97.07065357633496,32.84892990896939,trump
435,-97.0677465119057,32.8514760105873,trump
435,-97.07843597656976,32.845489786847224,trump
435,-97.0673510519552,32.840442510398226,trump
435,-97.07653791652085,32.84609845477846,trump
435,-97.07004149325883,32.84957590954106,trump
435,-97.07203571670769,32.84251464306243,trump
435,-97.07904423643889,32.85112758558654,trump
436,-97.17156160041665,32.94037001357036,trump
436,-97.17342102783797,32.930282190779096,trump
436,-97.17082342289922,32.92745437292226,trump
436,-97.16260664358839,32.931753179428156,trump
436,-97.16702501703206,32.928167393266364,trump
436,-97.17697218197539,32.92921553762252,trump
436,-97.17070257134755,32.92895788758293,trump
436,-97.16398384354204,32.928285951436266,trump
436,-97.1613948011874,32.93857359624984,trump
436,-97.17676998058224,32.93504025114394,trump
436,-97.16978486529182,32.93794856736202,trump
436,-97.17013725884404,32.92965700413706,trump
436,-97.17090703319022,32.93891424261722,trump
436,-97.17256160909984,32.92988223816653,trump
436,-97.16366160149826,32.930644038537544,trump
436,-97.17454727720353,32.93627538753143,trump
436,-97.1682966242841,32.9291997437052,trump
436,-97.16354664275192,32.93599004313843,trump
436,-97.16325019667774,32.9310724184862,trump
436,-97.16088190687657,32.93043098033475,trump
436,-97.16107099235522,32.93743913435733,trump
436,-97.16109040206221,32.931621569706394,trump
436,-97.1722518903069,32.929077934295385,trump
436,-97.160650689028,32.93105061694619,trump
436,-97.17240135389794,32.929884067467654,trump
436,-97.17392730690264,32.928206868851056,trump
436,-97.17178898372515,32.938802046150116,trump
436,-97.17278754317385,32.92900743785172,trump
436,-97.17350079220803,32.93708426479548,trump
436,-97.16702763700509,32.940242587988905,trump
436,-97.1623377638301,32.929760948955305,trump
436,-97.16625307772557,32.9365666952678,trump
436,-97.17698477340966,32.934951296645885,trump
436,-97.16967745250857,32.94071009045269,trump
436,-97.16534144738823,32.927173126799275,trump
436,-97.17312149384682,32.93772250591438,trump
436,-97.17699111390704,32.92977852478359,trump
436,-97.16211604603745,32.93486901290985,trump
437,-97.0773882286446,32.953916097370524,trump
437,-97.07117551629354,32.95262858783101,trump
437,-97.07965708849684,32.95325858429824,trump
437,-97.07728697609579,32.95528621467319,trump
437,-97.07088849335764,32.95414971736759,trump
437,-97.066570210285,32.94876968973935,trump
437,-97.07299737833108,32.94993803221712,trump
437,-97.07380443369694,32.945652158492,trump
437,-97.07322530227981,32.94677204231421,trump
437,-97.07147444670187,32.952248234948584,trump
437,-97.07401079915039,32.94541190352557,trump
437,-97.0767136280774,32.956027048839026,trump
437,-97.06698214626464,32.94905330810453,trump
437,-97.0688143247566,32.94281464191192,trump
437,-97.06783664750718,32.94117703428855,trump
437,-97.07454919186083,32.94595654977994,trump
437,-97.06612144047455,32.95251695199756,trump
437,-97.07676233667192,32.95391137461145,trump
437,-97.07916239014654,32.95153352182339,trump
437,-97.07025150220291,32.94284311322221,trump
437,-97.06929084300145,32.94462600987825,trump
437,-97.07210298575734,32.95668556220706,trump
437,-97.06933536861008,32.94138684709052,trump
437,-97.07087395896497,32.9421033941392,trump
437,-97.07158223911136,32.95312708504767,trump
437,-97.0793337751325,32.95652174375516,trump
437,-97.07985943500302,32.950119411314624,trump
437,-97.07621865789864,32.94368892178852,trump
437,-97.06468553303398,32.94609043750862,trump
437,-97.07620587412299,32.95076934202512,trump
437,-97.07582481963804,32.957237347446146,trump
437,-97.06720943791716,32.9590445098967,trump
437,-97.06760646704872,32.95113768800469,trump
437,-97.07774118158765,32.94799167394848,trump
437,-97.06951976975454,32.949469068944126,trump
437,-97.07773160881123,32.954336868226505,trump
437,-97.07383430062775,32.94649584397247,trump
437,-97.06864788522756,32.94435878131176,trump
437,-97.07225884341058,32.949001383754094,trump
437,-97.06454319683836,32.95136256219138,trump
437,-97.07664225312809,32.95294944153986,trump
437,-97.06517657559328,32.94787370765141,trump
437,-97.078161245644,32.949138191165076,trump
437,-97.07548818214927,32.952433553407815,trump
437,-97.06959885443793,32.94768018793586,trump
437,-97.0677560310034,32.94538846653911,trump
437,-97.08013902248041,32.95093126300458,trump
437,-97.07081268471745,32.9462122299992,trump
438,-97.35276261595035,32.94628840332806,trump
438,-97.35514361276236,32.94725117920815,trump
438,-97.35198401515078,32.96513283044076,trump
438,-97.35346594351996,32.95911109645551,trump
438,-97.35151420080516,32.94549880831845,trump
438,-97.35325207260993,32.94653503366619,trump
438,-97.35148418612384,32.960887652647145,trump
438,-97.35282152725345,32.94693549235814,trump
438,-97.3558788507816,32.94267672400189,trump
438,-97.35567218486938,32.9511677207001,trump
438,-97.35235963037108,32.952732755400554,trump
438,-97.3488003833234,32.94853498064174,trump
438,-97.35008542263306,32.938551645652574,trump
438,-97.35100191457177,32.95825345215953,trump
439,-97.24781266014847,32.8459211672551,trump
439,-97.2433620386129,32.84850256095564,trump
439,-97.25250599098995,32.84443810529811,trump
439,-97.2443699749018,32.84883693303011,trump
439,-97.24165404356906,32.852295377946824,trump
439,-97.25110235815023,32.84828406413021,trump
439,-97.24378389657738,32.84499787461569,trump
439,-97.23912803812364,32.853006182647704,trump
439,-97.23998518745518,32.84455003347454,trump
439,-97.24260203439097,32.841755414097896,trump
439,-97.25499855205328,32.8407214544472,trump
439,-97.23930233711062,32.84399726429251,trump
440,-97.21695291077455,32.91932453576951,trump
440,-97.20528158639146,32.922396222147725,trump
440,-97.21044522877563,32.90997334006117,trump
440,-97.2015680294106,32.91694559762604,trump
440,-97.20925080398966,32.91745944806196,trump
440,-97.20101645103293,32.920258204313384,trump
440,-97.20830712700791,32.914906024651394,trump
440,-97.21964444653246,32.91562946164646,trump
440,-97.1996644199278,32.911570082932265,trump
440,-97.21732430549628,32.922286144854255,trump
440,-97.20211348977281,32.91977877327514,trump
440,-97.21407420457967,32.91858577778431,trump
440,-97.19985556035337,32.91336741593705,trump
440,-97.20158844483639,32.919085680981496,trump
440,-97.1890054800497,32.91498104478439,trump
440,-97.22016068711447,32.91368117210913,trump
440,-97.20749661206003,32.91115692515719,trump
440,-97.20989030025633,32.908132914387615,trump
440,-97.19985726330674,32.90922999049286,trump
440,-97.21546452680707,32.92076279721871,trump
440,-97.19715090327419,32.91742422999162,trump
440,-97.19294373336307,32.91340134464083,trump
440,-97.19044209408183,32.91744187030171,trump
440,-97.20230821570543,32.91197433382555,trump
440,-97.21190644916746,32.917785435801996,trump
440,-97.20487619677964,32.914353337675976,trump
440,-97.20983428332208,32.91573919892693,trump
440,-97.19742627570761,32.91973674378805,trump
440,-97.21188627272235,32.91714340390473,trump
440,-97.20502449094595,32.922146179266974,trump
440,-97.21768383505261,32.91371301547957,trump
440,-97.21782760887858,32.92037500851155,trump
440,-97.21578854509063,32.91111629226474,trump
440,-97.19742630067967,32.91512360657809,trump
440,-97.19663528521497,32.92095158459758,trump
440,-97.20305201962005,32.90868582637901,trump
440,-97.19378919437328,32.92033477616003,trump
440,-97.20016160200622,32.91669220458231,trump
440,-97.22023234174188,32.91566614822556,trump
440,-97.21976993864965,32.91613251721414,trump
440,-97.19713887438475,32.918746301152325,trump
440,-97.19899340683284,32.91783679554993,trump
440,-97.21543443471964,32.920842549859536,trump
440,-97.1895710731518,32.917438036482714,trump
440,-97.21877206015286,32.91757920835468,trump
440,-97.20639761271535,32.91257581067092,trump
440,-97.19858285068602,32.910038718134274,trump
440,-97.21215168059013,32.91284889237248,trump
440,-97.21077046479107,32.92256667974771,trump
440,-97.20257836560057,32.91171966313594,trump
440,-97.20575182447374,32.91760135482001,trump
440,-97.2173228003992,32.92073966228736,trump
440,-97.20163208792957,32.9237888652232,trump
440,-97.2028390801702,32.920725002561944,trump
440,-97.21283769900086,32.91558246192193,trump
440,-97.19829139878026,32.917380243867846,trump
440,-97.20429748651198,32.91539692712463,trump
440,-97.19544875521531,32.91250677103425,trump
